Y_GENERAL;Y_AXE;Y_DATECOMPTABLE;Y_NUMEROPIECE;Y_NUMLIGNE;Y_SECTION;Y_EXERCICE;Y_DEBIT;Y_CREDIT;Y_REFINTERNE;Y_LIBELLE;Y_NATUREPIECE;Y_QUALIFPIECE;Y_TYPEANALYTIQUE;Y_VALIDE;Y_ETAT;Y_REFEXTERNE;Y_DATEREFEXTERNE;Y_UTILISATEUR;Y_CONTROLEUR;Y_DATECREATION;Y_DATEMODIF;Y_SOCIETE;Y_ETABLISSEMENT;Y_BLOCNOTE;Y_VISION;Y_AFFAIRE;Y_REFLIBRE;Y_DEVISE;Y_DEBITDEV;Y_CREDITDEV;Y_TAUXDEV;Y_DATETAUXDEV;Y_POURCENTAGE;Y_TOTALECRITURE;Y_CONTROLE;Y_TRACE;Y_QTE1;Y_QTE2;Y_QUALIFQTE1;Y_QUALIFQTE2;Y_JOURNAL;Y_NUMVENTIL;Y_POURCENTQTE1;Y_POURCENTQTE2;Y_TOTALDEVISE;Y_TOTALQTE1;Y_TOTALQTE2;Y_TYPEANOUVEAU;Y_TYPEMVT;Y_QUALIFECRQTE1;Y_QUALIFECRQTE2;Y_ECRANOUVEAU;Y_CONFIDENTIEL;Y_CREERPAR;Y_EXPORTE;Y_LIBRETEXTE0;Y_LIBRETEXTE1;Y_LIBRETEXTE2;Y_LIBRETEXTE3;Y_LIBRETEXTE4;Y_LIBRETEXTE5;Y_LIBRETEXTE6;Y_LIBRETEXTE7;Y_LIBRETEXTE8;Y_LIBRETEXTE9;Y_TABLE0;Y_TABLE1;Y_LIBREDATE;Y_LIBREBOOL0;Y_LIBREBOOL1;Y_CONSO;Y_LIBREMONTANT0;Y_LIBREMONTANT1;Y_LIBREMONTANT2;Y_LIBREMONTANT3;Y_TABLE2;Y_TABLE3;Y_CONTREPARTIEGEN;Y_CONTREPARTIEAUX;Y_AUXILIAIRE;Y_PERIODE;Y_SEMAINE;Y_SOUSPLAN1;Y_SOUSPLAN2;Y_SOUSPLAN3;Y_SOUSPLAN4;Y_SOUSPLAN5;Y_SOUSPLAN6;Y_ENTITY;Y_DATPER;Y_REFGUID
61351000;A1 ;2021-01-02T00:00:00.0000000;4;31;COGHOS;004;69,9900;0,0000;FR37587482;OVH abonnement 01/2021;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:35.0000000;2021-05-11T12:16:35.0000000;001;001;;-;;;EUR;69,9900;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;69,9900;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;69,9900;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08OVH000;;202101;53;COGHOS;;;;;;0;1900-01-01T00:00:00.0000000;904277A3-5E7F-4D2A-B3B6-E13BA54F69CE
61610000;A1 ;2021-01-02T00:00:00.0000000;6;43;GAEXTE;004;0,0000;299,0000;;Apple Distribution International;OD ;N  ;-;-;0000000000;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T00:00:00.0000000;2021-05-11T13:48:30.0000000;001;001;;-;;;EUR;0,0000;299,0000;1,0000;2021-05-11T00:00:00.0000000;100,0000;299,0000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;299,0000;0,0000;0,0000;;;;;N  ;0;SAI;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08APPLE0;;202101;53;;;;;;;0;1900-01-01T00:00:00.0000000;04F18A80-322F-4F95-A379-5535253A14CB
62600000;A1 ;2021-01-03T00:00:00.0000000;6;65;GAEXTE;004;19,1700;0,0000;1400133800;Free Mobile;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:17:11.0000000;2021-05-11T12:17:11.0000000;001;001;;-;;;EUR;19,1700;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;19,1700;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;19,1700;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08FREE00;;202101;53;;;;;;;0;1900-01-01T00:00:00.0000000;CF43E741-96FC-466B-953C-612384121866
61351321;A1 ;2021-01-03T00:00:00.0000000;6;81;GAEXTE;004;3,1900;0,0000;EINFR21-28373;Amazon Web Services Emea;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:17:13.0000000;2021-07-29T12:34:01.0000000;001;001;;-;;;EUR;3,1900;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;3,1900;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;3,1900;0,0000;0,0000;;AE ;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08AMAZ00;;202101;53;COGHOS;;;;;;0;1900-01-01T00:00:00.0000000;6A0C026E-4D78-45E3-9D38-398913C7DFAF
61850000;A1 ;2021-01-04T00:00:00.0000000;4;2;GAEXTE;004;200,0000;0,0000;661-011;Frais evenements;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:26.0000000;2021-05-11T12:16:26.0000000;001;001;;-;;;EUR;200,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;200,0000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;200,0000;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08KACT00;;202101;1;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;62C23FCD-7F88-47E4-8DD3-2FD4E9912A81
62700000;A1 ;2021-01-04T00:00:00.0000000;4;40;GAPERS;004;65,0000;0,0000;VTM-20210104-333184;SWILE;OD ;N  ;-;-;0000000000;;1900-01-01T00:00:00.0000000;DA1;;2021-06-07T00:00:00.0000000;2021-06-07T15:06:14.0000000;001;001;;-;;;EUR;65,0000;0,0000;1,0000;2021-06-07T00:00:00.0000000;100,0000;65,0000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;65,0000;0,0000;0,0000;;;;;N  ;0;SAI;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08SWILE0;;202101;1;;;;;;;0;1900-01-01T00:00:00.0000000;427C3368-B156-485D-B072-4872BE63F3A6
62560000;A1 ;2021-01-04T00:00:00.0000000;4;52;GAEXTE;004;27,6000;0,0000;;Delivroo-restaurant;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:40.0000000;2021-05-11T12:16:40.0000000;001;001;;-;;;EUR;27,6000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;27,6000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;27,6000;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08DELIV0;;202101;1;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;7770227F-B1FE-46BC-B2EF-9BD090B18D31
62600000;A1 ;2021-01-04T00:00:00.0000000;6;2;GAEXTE;004;18,2400;0,0000;1415659624;Free Mobile;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:54.0000000;2021-05-11T12:16:54.0000000;001;001;;-;;;EUR;18,2400;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;18,2400;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;18,2400;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08FREE00;;202101;1;;;;;;;0;1900-01-01T00:00:00.0000000;F9ED5943-26F1-4552-AC62-29420721E8E0
62360000;A1 ;2021-01-04T00:00:00.0000000;8;9;MARSUB;004;600,0000;0,0000;;Creation affichages;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-06-04T09:44:52.0000000;2021-07-06T20:27:22.0000000;001;001;;-;;;EUR;600,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;600,0000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;600,0000;0,0000;0,0000;;AE ;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08EMILIE;;202101;1;MARSUB;;;;;;0;1900-01-01T00:00:00.0000000;F2818FC2-7478-4E9D-98EC-C9B9A346F4CA
61351121;A1 ;2021-01-04T00:00:00.0000000;9;23;MAREXT;004;20,1500;0,0000;;LinkedIn;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-06-09T17:09:34.0000000;2021-06-09T17:09:34.0000000;001;001;;-;;;EUR;20,1500;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;20,1500;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;20,1500;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08LINK00;;202101;1;MAREXT;;;;;;0;1900-01-01T00:00:00.0000000;D1314727-0E37-41AA-8B4E-946E971678B7
62610000;A1 ;2021-01-05T00:00:00.0000000;4;29;GAEXTE;004;27,7500;0,0000;000000241432081;La Poste;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:35.0000000;2021-05-11T12:16:35.0000000;001;001;;-;;;EUR;27,7500;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;27,7500;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;27,7500;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08LAPOS0;;202101;1;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;7AE928F8-EBC1-40E5-A1DF-32E7B4401F94
61351000;A1 ;2021-01-06T00:00:00.0000000;4;66;COGHOS;004;543,8300;0,0000;3985574;scaleway-Cloud;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:43.0000000;2021-05-11T12:16:43.0000000;001;001;;-;;;EUR;543,8300;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;543,8300;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;543,8300;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08ONLI00;;202101;1;COGHOS;;;;;;0;1900-01-01T00:00:00.0000000;DBEE4FF5-59AF-419D-BD3E-C06BE0E0BC2A
62560000;A1 ;2021-01-06T00:00:00.0000000;9;7;GAEXTE;004;48,0000;0,0000;;Deliveroo France;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-06-09T17:09:26.0000000;2021-06-09T17:09:26.0000000;001;001;;-;;;EUR;48,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;48,0000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;48,0000;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08DELIV0;;202101;1;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;E95DE6E9-484D-4A92-9331-439F0E3CC589
61351121;A1 ;2021-01-06T00:00:00.0000000;9;27;GAEXTE;004;108,1400;0,0000;SBIE-613708;Slack;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-06-09T17:09:36.0000000;2021-06-09T17:09:36.0000000;001;001;;-;;;EUR;108,1400;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;108,1400;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;108,1400;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08SLA000;;202101;1;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;BAAA0C15-2800-414C-9C99-72D4DE71ACCF
61351021;A1 ;2021-01-07T00:00:00.0000000;6;5;MAREXT;004;30,3300;0,0000;6007167013;LinkedIn;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:54.0000000;2021-05-11T12:16:54.0000000;001;001;;-;;;EUR;30,3300;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;30,3300;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;30,3300;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08LINK00;;202101;1;;;;;;;0;1900-01-01T00:00:00.0000000;C0803634-3D80-473F-B178-7911CFE70F46
60610000;A1 ;2021-01-07T00:00:00.0000000;6;36;GAEXTE;004;109,0200;0,0000;;Electricite De France;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:59.0000000;2021-05-11T12:16:59.0000000;001;001;;-;;;EUR;109,0200;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;109,0200;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;109,0200;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08ELEC00;;202101;1;COGEXT;;;;;;0;1900-01-01T00:00:00.0000000;4B485CC0-F974-4757-9754-42B53F04F881
61351021;A1 ;2021-01-08T00:00:00.0000000;6;50;MAREXT;004;6,2200;0,0000;;MAILCHIMP;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:17:06.0000000;2021-05-11T12:17:06.0000000;001;001;;-;;;EUR;6,2200;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;6,2200;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;6,2200;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08MAILCH;;202101;1;;;;;;;0;1900-01-01T00:00:00.0000000;18E67008-4AF2-43B9-8734-7A16CB6AB8DF
61351021;A1 ;2021-01-11T00:00:00.0000000;6;9;MAREXT;004;114,0600;0,0000;6018143903;LinkedIn;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:55.0000000;2021-05-11T12:16:55.0000000;001;001;;-;;;EUR;114,0600;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;114,0600;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;114,0600;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08LINK00;;202101;2;;;;;;;0;1900-01-01T00:00:00.0000000;F7B233BC-881B-4B2B-8BF1-B81C222A96F8
64750000;A1 ;2021-01-12T00:00:00.0000000;4;54;GAPERS;004;1320,0000;0,0000;2109619;Centre Inter Medecine Travail;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:40.0000000;2021-05-11T12:16:40.0000000;001;001;;-;;;EUR;1320,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;1320,0000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;1320,0000;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08CIA000;;202101;2;GAPERS;;;;;;0;1900-01-01T00:00:00.0000000;A65E3363-C63A-40A1-8B2A-01550C084ED7
62610000;A1 ;2021-01-12T00:00:00.0000000;4;57;GAEXTE;004;5,5500;0,0000;000000241743580;La poste-Lettre;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:41.0000000;2021-05-11T12:16:41.0000000;001;001;;-;;;EUR;5,5500;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;5,5500;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;5,5500;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08LAPOS0;;202101;2;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;3448AD44-C475-436A-8E22-47499DA30DF9
62340000;A1 ;2021-01-13T00:00:00.0000000;4;49;GAEXTE;004;30,7100;0,0000;;DAMYEL-Chocolaterie;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:38.0000000;2021-05-11T12:16:38.0000000;001;001;;-;;;EUR;30,7100;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;30,7100;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;30,7100;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08DIVERS;;202101;2;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;AA0BDABD-DCB2-495B-A375-88E456E5F0D5
62610000;A1 ;2021-01-14T00:00:00.0000000;4;34;GAEXTE;004;8,9000;0,0000;D191573-2102050238;frais coursier;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:35.0000000;2021-05-11T12:16:35.0000000;001;001;;-;;;EUR;8,9000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;8,9000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;8,9000;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08SRTFR0;;202101;2;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;25F7C5CA-DF6A-4524-8BEF-EB74DDC5AB74
62267000;A1 ;2021-01-14T00:00:00.0000000;6;68;GAEXTE;004;210,0000;0,0000;;Coruscant;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:17:12.0000000;2021-05-11T12:17:12.0000000;001;001;;-;;;EUR;210,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;210,0000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;210,0000;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08CORUS0;;202101;2;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;92070B9D-994B-4E8E-81B4-4E1EC8444A02
61351021;A1 ;2021-01-15T00:00:00.0000000;6;54;MAREXT;004;6,2800;0,0000;;MAILCHIMP;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:17:06.0000000;2021-05-11T12:17:06.0000000;001;001;;-;;;EUR;6,2800;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;6,2800;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;6,2800;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08MAILCH;;202101;2;;;;;;;0;1900-01-01T00:00:00.0000000;A863578F-10FB-43D8-AB5A-311E0C8A4F26
61351021;A1 ;2021-01-16T00:00:00.0000000;6;13;MAREXT;004;112,2000;0,0000;6034389543;LinkedIn;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:55.0000000;2021-05-11T12:16:55.0000000;001;001;;-;;;EUR;112,2000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;112,2000;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;112,2000;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08LINK00;;202101;2;;;;;;;0;1900-01-01T00:00:00.0000000;565DDA3E-B523-4D39-BA13-6F52DB217E8D
61351000;A1 ;2021-01-20T00:00:00.0000000;1;9;MAREXT;004;28,0000;0,0000;377529;marketing relationnel;FF ;N  ;-;-;0000000000;;1900-01-01T00:00:00.0000000;DA1;;2021-07-06T00:00:00.0000000;2021-07-06T17:59:52.0000000;001;001;;-;;;EUR;28,0000;0,0000;1,0000;2021-07-06T00:00:00.0000000;100,0000;28,0000;-;;0,0000;0,0000;...;...;ACH;1;0,0000;0,0000;28,0000;0,0000;0,0000;;HT ;...;...;N  ;0;SAI;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08SENDI0;;202101;2;;;;;;;0;1900-01-01T00:00:00.0000000;2D1516B4-55FF-4C01-9C16-A790D9DD9579
62600000;A1 ;2021-01-20T00:00:00.0000000;4;8;SALEXT;004;12,4900;0,0000;11438070600121;BOUYGUES TEL;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:30.0000000;2021-05-11T12:16:30.0000000;001;001;;-;;;EUR;12,4900;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;12,4900;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;12,4900;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08BOUYGU;;202101;3;;;;;;;0;1900-01-01T00:00:00.0000000;C9AC0F03-0B4E-4FAB-8E3A-5DEBB906E5B5
61810000;A1 ;2021-01-21T00:00:00.0000000;4;5;GAEXTE;004;18,2300;0,0000;407-4177237-4381133;Amazon-Documentation;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:28.0000000;2021-07-29T12:34:11.0000000;001;001;;-;;;EUR;18,2300;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;18,2300;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;18,2300;0,0000;0,0000;;AE ;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08AMAZO0;;202101;3;COGEXT;;;;;;0;1900-01-01T00:00:00.0000000;E37F2A12-51D5-43C5-B5E7-8F5E34DF2265
61351021;A1 ;2021-01-21T00:00:00.0000000;6;17;MAREXT;004;100,8600;0,0000;6048170673;LinkedIn;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:55.0000000;2021-05-11T12:16:55.0000000;001;001;;-;;;EUR;100,8600;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;100,8600;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;100,8600;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08LINK00;;202101;3;;;;;;;0;1900-01-01T00:00:00.0000000;1122D1D0-80F9-442D-BC71-873E64D8509D
61351000;A1 ;2021-01-22T00:00:00.0000000;4;43;SALEXT;004;23,0000;0,0000;16254;Optimisateur contacts;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:37.0000000;2021-05-11T12:16:37.0000000;001;001;;-;;;EUR;23,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;23,0000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;23,0000;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08DROPCO;;202101;3;SALEXT;;;;;;0;1900-01-01T00:00:00.0000000;089DE42E-4C85-43C9-BF7F-C0E681E2E2C6
60610000;A1 ;2021-01-23T00:00:00.0000000;4;36;GAEXTE;004;102,6000;0,0000;10117568308;Electricite De France;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:36.0000000;2021-05-11T12:16:36.0000000;001;001;;-;;;EUR;102,6000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;102,6000;-;;0,0000;0,0000;;;ACH;1;0,0000;0,0000;102,6000;0,0000;0,0000;;DIV;;;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08ELEC00;;202101;3;GAEXTE;;;;;;0;1900-01-01T00:00:00.0000000;64EA91B0-9323-40B7-854C-B1A1E5E06AF3
61351021;A1 ;2021-01-23T00:00:00.0000000;6;21;MAREXT;004;59,9900;0,0000;6056068483;LinkedIn;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:55.0000000;2021-05-11T12:16:55.0000000;001;001;;-;;;EUR;59,9900;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;59,9900;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;59,9900;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08LINK00;;202101;3;;;;;;;0;1900-01-01T00:00:00.0000000;2A7D81E9-1F9A-4458-9235-2A7E03695859
61351021;A1 ;2021-01-24T00:00:00.0000000;4;25;MAREXT;004;29,0000;0,0000;SSTK-07D34-1BA6;Acces contenu multimedia;OD ;N  ;-;-;;;1900-01-01T00:00:00.0000000;DA1;;2021-05-11T12:16:34.0000000;2021-05-11T12:16:34.0000000;001;001;;-;;;EUR;29,0000;0,0000;1,0000;1900-01-01T00:00:00.0000000;100,0000;29,0000;-;;0,0000;0,0000;...;...;ACH;1;100,0000;100,0000;29,0000;0,0000;0,0000;;DIV;...;...;N  ;0;EXP;---;;;;;;;;;;;;;1900-01-01T00:00:00.0000000;-;-;;0,0000;0,0000;0,0000;0,0000;;;40100000;08SHUTTE;;202101;3;;;;;;;0;1900-01-01T00:00:00.0000000;26D8BCB7-03BA-49AA-8529-CA16CD0D3541
